respondent_id,scenario_id,primary_root_cause,secondary_root_cause,confidence_text,decision,primary_corrective_action,secondary_corrective_action,expected_effectiveness_text,urgency_text,confidence_1to5,expected_effectiveness,urgency_1to5,ScenarioID,coolant_flag,speed_drill_rpm,speed_ream_rpm,feed_mm_rev,tool_used_hr,tool_life_hr,pilot_hole_diam_mm,runout_mm,tool_overhang_mm,tool_wear_fraction
155,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
156,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
157,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
158,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
159,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
160,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
161,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
162,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
163,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
164,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
165,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
166,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
167,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
168,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
169,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
170,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
171,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
172,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
173,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
174,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
175,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
176,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
177,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
178,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
179,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
180,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
181,5,,,,,,,,,,,,S05,1,800,500,0.15,500,1000,9.9,0.06,20,0.5
1,6,A3: Inappropriate spindle speed.,A6: Improper pilot hole (diameter/condition).,3- Medium,D2: Scarp,C5: Modify pilot hole size or drilling process,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
2,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
3,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
4,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
5,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
6,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
7,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
8,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
9,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
10,6,A7: Runout/ alignment/ work holding issue.,A3: Inappropriate spindle speed.,5- Very High,D3: Hold/further investigation,C6: Correct runout/ alignment/ work holding,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,5.0,4.0,5.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
11,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
12,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
13,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
14,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
15,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
16,6,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D4: Accept as-is,C3: Adjust feed rate,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
17,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
18,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
19,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
20,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
21,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
22,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
23,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
24,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
25,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
26,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
27,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
28,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
29,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
30,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
31,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
32,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
33,6,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,3- Medium,D3: Hold/further investigation,C4: Use coolant,C4: Use coolant,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
34,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
35,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
36,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
37,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
38,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
39,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
40,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
41,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
42,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
43,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
44,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
45,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
46,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
47,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
48,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
49,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
50,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
51,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
52,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C4: Use coolant,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
53,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
54,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
55,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
56,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
57,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
58,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
59,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
60,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
61,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
62,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
63,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
64,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
65,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
66,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
67,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
68,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
69,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
70,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
71,6,A1: Tool wear/ tool condition.,A4: Inappropriate feed rate.,4- High,D1: Rework,C1: Replace or regrind reamer,C3: Adjust feed rate,4: More than 90%,4: High urgency,4.0,4.0,4.0,S06,1,800,500,0.2,900,1000,9.7,0.01,40,0.9
